what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1495238597264
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1495238617731
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1495238620018
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1495238620096
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1495238661272
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1495238663099
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1495238663159
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1495238665078
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1495238665328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495238694344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495242881781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495242919934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495244125328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495247658914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495251253704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495251253772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495251255292
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495251255713
